alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn,source_file
8.0,-2.0,-15.0,0.0,0.729178370713,0.036687184125,0.002533963628,-0.00637981569,-0.256082452341,-0.000173892816,pitch_-15_cleaned.csv
8.0,0.0,-15.0,0.0,0.72993472299,0.036679148674,-7.59105e-07,9.25925e-07,-0.256191247335,1.3909e-08,pitch_-15_cleaned.csv
8.0,2.0,-15.0,0.0,0.729178647252,0.036687154323,-0.002535447317,0.00638162491,-0.256083134198,0.000173924959,pitch_-15_cleaned.csv
8.0,4.0,-15.0,0.0,0.726896679561,0.036708135158,-0.005037701827,0.012722382182,-0.255726060767,0.000351400709,pitch_-15_cleaned.csv
8.0,6.0,-15.0,0.0,0.7231263941,0.03674530983,-0.007560148962,0.0190214043,-0.255165104965,0.000523346337,pitch_-15_cleaned.csv
10.0,-6.0,-15.0,0.0,0.868257978729,0.047930903733,0.006463283171,-0.020957278909,-0.301463757981,-0.000999109484,pitch_-15_cleaned.csv
10.0,-4.0,-15.0,0.0,0.872975275199,0.047976966947,0.004306374395,-0.01401991959,-0.302351394522,-0.000668845147,pitch_-15_cleaned.csv
10.0,-2.0,-15.0,0.0,0.875826313125,0.048005547374,0.002161935197,-0.007028256509,-0.302902533845,-0.000333822058,pitch_-15_cleaned.csv
10.0,0.0,-15.0,0.0,0.876774586716,0.048014659435,-1.655004e-06,2.37238e-06,-0.303081725526,1.63094e-07,pitch_-15_cleaned.csv
10.0,2.0,-15.0,0.0,0.875826097395,0.048005513847,-0.002165175729,0.007032950851,-0.302903055145,0.000334154424,pitch_-15_cleaned.csv
10.0,4.0,-15.0,0.0,0.872975478971,0.047976817936,-0.00430900893,0.014023606619,-0.302354833404,0.000669135224,pitch_-15_cleaned.csv
10.0,6.0,-15.0,0.0,0.86825774201,0.047930650413,-0.006465613281,0.020960684143,-0.30146733938,0.000999438755,pitch_-15_cleaned.csv
12.0,-6.0,-15.0,0.0,1.012470316436,0.061074282974,0.005263673241,-0.022875389501,-0.348153174996,-0.001422937209,pitch_-15_cleaned.csv
12.0,-4.0,-15.0,0.0,1.018126867321,0.061218202114,0.003506166808,-0.01530493827,-0.349361779567,-0.000951582804,pitch_-15_cleaned.csv
12.0,-2.0,-15.0,0.0,1.021544117776,0.061305582523,0.001754916588,-0.007669221553,-0.350107803846,-0.000476086996,pitch_-15_cleaned.csv
12.0,0.0,-15.0,0.0,1.022680793096,0.061334367841,-2.296223e-06,3.430515e-06,-0.35035108516,4.34113e-07,pitch_-15_cleaned.csv
12.0,2.0,-15.0,0.0,1.021542990296,0.06130541116,-0.001759396322,0.007675958943,-0.350108073216,0.000476956855,pitch_-15_cleaned.csv
12.0,4.0,-15.0,0.0,1.018124088497,0.061217829585,-0.003510376312,0.015311410888,-0.349361830928,0.0009524567,pitch_-15_cleaned.csv
12.0,6.0,-15.0,0.0,1.012466478632,0.061073731631,-0.005267471894,0.022881520406,-0.348153404183,0.001423847885,pitch_-15_cleaned.csv
14.0,-6.0,-15.0,0.0,1.155517427839,0.076108776033,0.00396565447,-0.024770941912,-0.395069635651,-0.001793316398,pitch_-15_cleaned.csv
14.0,-4.0,-15.0,0.0,1.162106959692,0.076364994049,0.002639513364,-0.0165746615,-0.396599802345,-0.001198536559,pitch_-15_cleaned.csv
14.0,-2.0,-15.0,0.0,1.166093826805,0.076520860195,0.001313635015,-0.008304643545,-0.397554418604,-0.00060061748,pitch_-15_cleaned.csv
14.0,0.0,-15.0,0.0,1.167423856187,0.076573260128,-3.167213e-06,4.972631e-06,-0.39787549545,8.57304e-07,pitch_-15_cleaned.csv
14.0,2.0,-15.0,0.0,1.166091249868,0.076520524919,-0.001319839751,0.008314438932,-0.397553922786,0.000602335644,pitch_-15_cleaned.csv
14.0,4.0,-15.0,0.0,1.162100550368,0.076363764703,-0.002645004473,0.016583355209,-0.396602220245,0.001200076482,pitch_-15_cleaned.csv
14.0,6.0,-15.0,0.0,1.155508598439,0.07610720396,-0.00397072338,0.024779143477,-0.395071308505,0.001794881513,pitch_-15_cleaned.csv
16.0,-6.0,-15.0,0.0,1.297157912561,0.092957310379,0.002575727411,-0.026642059282,-0.44205120386,-0.002108872019,pitch_-15_cleaned.csv
16.0,-4.0,-15.0,0.0,1.304671810641,0.093338638544,0.001702422902,-0.017829299882,-0.443914300633,-0.001410711167,pitch_-15_cleaned.csv
16.0,-2.0,-15.0,0.0,1.309213839074,0.093569949269,0.000843204679,-0.00892946407,-0.445056379145,-0.000706174307,pitch_-15_cleaned.csv
16.0,0.0,-15.0,0.0,1.310728256886,0.093647807837,-3.540712e-06,5.944223e-06,-0.445439983465,1.219335e-06,pitch_-15_cleaned.csv
16.0,2.0,-15.0,0.0,1.30921129073,0.09356969595,-0.000850184104,0.008941226356,-0.445055912149,0.000708612148,pitch_-15_cleaned.csv
16.0,4.0,-15.0,0.0,1.304668699056,0.093338370323,-0.00171155581,0.017841979554,-0.443916694716,0.001412908109,pitch_-15_cleaned.csv
16.0,6.0,-15.0,0.0,1.297144261529,0.09295488894,-0.002582335822,0.026653197246,-0.442052826816,0.002111553492,pitch_-15_cleaned.csv
18.0,-6.0,-15.0,0.0,1.437147178682,0.111530527472,0.001101508635,-0.028486751826,-0.488936956214,-0.002368547418,pitch_-15_cleaned.csv
18.0,-4.0,-15.0,0.0,1.445576006426,0.112051725388,0.00071174154,-0.019061832462,-0.491104070428,-0.001583691116,pitch_-15_cleaned.csv
18.0,-2.0,-15.0,0.0,1.450656265306,0.112366348505,0.000358692116,-0.009554083729,-0.492418336757,-0.000791285025,pitch_-15_cleaned.csv
18.0,0.0,-15.0,0.0,1.452371423277,0.112472943962,-4.434547e-06,7.916017e-06,-0.492893486167,2.025461e-06,pitch_-15_cleaned.csv
18.0,2.0,-15.0,0.0,1.450651914405,0.112365856767,-0.000367558398,0.009569816392,-0.492416893936,0.000795313523,pitch_-15_cleaned.csv
18.0,4.0,-15.0,0.0,1.445567328239,0.112050808966,-0.000720415411,0.019077308836,-0.491101416236,0.001587695882,pitch_-15_cleaned.csv
18.0,6.0,-15.0,0.0,1.437134476992,0.111529186368,-0.001109596307,0.028501625306,-0.488932641889,0.002372528032,pitch_-15_cleaned.csv
20.0,-6.0,-15.0,0.0,1.575256388291,0.131734967232,-0.000451107008,-0.030300419664,-0.535536040248,-0.002569891437,pitch_-15_cleaned.csv
20.0,-4.0,-15.0,0.0,1.584592253879,0.132406547666,-0.000330098101,-0.020275790169,-0.53802415644,-0.001718016645,pitch_-15_cleaned.csv
20.0,-2.0,-15.0,0.0,1.590235064429,0.132816970348,-0.000166287096,-0.01016836525,-0.539559843532,-0.000859149709,pitch_-15_cleaned.csv
20.0,0.0,-15.0,0.0,1.592158093567,0.132960319519,-5.257877e-06,1.029981e-05,-0.540147250767,3.169552e-06,pitch_-15_cleaned.csv
20.0,2.0,-15.0,0.0,1.59022897163,0.132816269994,0.00015567551,0.010188909743,-0.53955780072,0.00086545942,pitch_-15_cleaned.csv
20.0,4.0,-15.0,0.0,1.584579076675,0.132405072451,0.00031977024,0.020295845657,-0.53801862392,0.001724265702,pitch_-15_cleaned.csv
20.0,6.0,-15.0,0.0,1.575246438376,0.131733417511,0.00043879165,0.030323309759,-0.535544824914,0.00257657486,pitch_-15_cleaned.csv
-10.0,-6.0,-10.0,0.0,-0.633541042431,0.030268013477,0.01206760351,0.000140760054,0.163255581591,0.005920755827,pitch_-10_cleaned.csv
-10.0,-4.0,-10.0,0.0,-0.638523289521,0.030236070976,0.00807860094,9.1903013e-05,0.165622724435,0.003969758785,pitch_-10_cleaned.csv
-10.0,-2.0,-10.0,0.0,-0.64150023375,0.030214361846,0.004022509448,5.5921848e-05,0.167010221214,0.001985031854,pitch_-10_cleaned.csv
-10.0,0.0,-10.0,0.0,-0.642534556147,0.030209124088,1.663396e-06,-3.15028e-07,0.167539053199,4.27108e-07,pitch_-10_cleaned.csv
-10.0,2.0,-10.0,0.0,-0.641500089153,0.030214220285,-0.00401925658,-5.6466859e-05,0.167010319383,-0.001984198238,pitch_-10_cleaned.csv
-10.0,4.0,-10.0,0.0,-0.638523208022,0.030235793442,-0.008075309577,-9.2553619e-05,0.165622860958,-0.003968911522,pitch_-10_cleaned.csv
-10.0,6.0,-10.0,0.0,-0.633553167659,0.030268799514,-0.01207006802,-0.000138084028,0.163269327136,-0.005921472115,pitch_-10_cleaned.csv
-8.0,-6.0,-10.0,0.0,-0.491041937768,0.022057961673,0.012038548134,-0.001878465787,0.126844142452,0.005032215037,pitch_-10_cleaned.csv
-8.0,-4.0,-10.0,0.0,-0.49509525019,0.021955212578,0.00805668317,-0.001257161636,0.128934265086,0.003373544403,pitch_-10_cleaned.csv
-8.0,-2.0,-10.0,0.0,-0.497517275734,0.021891834214,0.004013895121,-0.000620054899,0.130164262065,0.001686740244,pitch_-10_cleaned.csv
-8.0,0.0,-10.0,0.0,-0.498360531106,0.021871887147,1.22033e-06,-3.12696e-07,0.130629448669,3.04271e-07,pitch_-10_cleaned.csv
-8.0,2.0,-10.0,0.0,-0.497517468763,0.021891754121,-0.004011493031,0.000619456645,0.130164560266,-0.001686142967,pitch_-10_cleaned.csv
-8.0,4.0,-10.0,0.0,-0.495095692029,0.021955046803,-0.00805426032,0.001256499456,0.128934773132,-0.003372941571,pitch_-10_cleaned.csv
-8.0,6.0,-10.0,0.0,-0.49104269826,0.022057721391,-0.012036223075,0.001877804997,0.126844953898,-0.005031638168,pitch_-10_cleaned.csv
-6.0,-6.0,-10.0,0.0,-0.347209705546,0.015899736434,0.011902622884,-0.003897621185,0.08882030717,0.004185611311,pitch_-10_cleaned.csv
-6.0,-4.0,-10.0,0.0,-0.350332853819,0.015744028613,0.007964386207,-0.002609601453,0.090639047889,0.00280578747,pitch_-10_cleaned.csv
-6.0,-2.0,-10.0,0.0,-0.352192641189,0.015648532659,0.003968522736,-0.001299643029,0.091701183736,0.001402400563,pitch_-10_cleaned.csv
-6.0,0.0,-10.0,0.0,-0.352849230963,0.015618083999,8.07153e-07,-2.58623e-07,0.092113775734,1.96538e-07,pitch_-10_cleaned.csv
-6.0,2.0,-10.0,0.0,-0.352192911115,0.015648482367,-0.00396690811,0.001299116848,0.091701438732,-0.001402008826,pitch_-10_cleaned.csv
-6.0,4.0,-10.0,0.0,-0.350333216443,0.015743935481,-0.00796284305,0.002609130885,0.090639441388,-0.002805417294,pitch_-10_cleaned.csv
-6.0,6.0,-10.0,0.0,-0.347210734752,0.015899600461,-0.011901109716,0.003897079762,0.088821285389,-0.004185247789,pitch_-10_cleaned.csv
-4.0,-6.0,-10.0,0.0,-0.202284013427,0.011833098717,0.011659214333,-0.005916861386,0.04929266214,0.003382619392,pitch_-10_cleaned.csv
-4.0,-4.0,-10.0,0.0,-0.204466984522,0.011640734039,0.007800112822,-0.003960686732,0.050826673875,0.002267374026,pitch_-10_cleaned.csv
-4.0,-2.0,-10.0,0.0,-0.205764920492,0.011523534544,0.003889041414,-0.001977149393,0.051723656713,0.001133182382,pitch_-10_cleaned.csv
-4.0,0.0,-10.0,0.0,-0.206230357871,0.011485419236,4.01307e-07,-1.09381e-07,0.05207464968,9.5934e-08,pitch_-10_cleaned.csv
-4.0,2.0,-10.0,0.0,-0.205765324903,0.011523514055,-0.003888225248,0.001976913262,0.05172400995,-0.001132988456,pitch_-10_cleaned.csv
-4.0,4.0,-10.0,0.0,-0.204467771795,0.011640693992,-0.007799329869,0.003960452196,0.05082733523,-0.002267190228,pitch_-10_cleaned.csv
-4.0,6.0,-10.0,0.0,-0.202285104533,0.011833042838,-0.01165847837,0.005916643108,0.049293485623,-0.003382451741,pitch_-10_cleaned.csv
-2.0,-6.0,-10.0,0.0,-0.056498994245,0.009885036387,0.011304624523,-0.007932356378,0.008358586792,0.00262408993,pitch_-10_cleaned.csv
-2.0,-4.0,-10.0,0.0,-0.05773534852,0.009672662243,0.007560975959,-0.005308744809,0.009597580816,0.001758763461,pitch_-10_cleaned.csv
-2.0,-2.0,-10.0,0.0,-0.058466471647,0.009543706663,0.003771348098,-0.002653474447,0.010320901548,0.000878753597,pitch_-10_cleaned.csv
-2.0,0.0,-10.0,0.0,-0.058682535568,0.009500856511,2.46126e-07,-1.4148e-08,0.010515561685,5.0188e-08,pitch_-10_cleaned.csv
-2.0,2.0,-10.0,0.0,-0.058465748596,0.009543662891,-0.003770700291,0.002653318264,0.010320092045,-0.000878627064,pitch_-10_cleaned.csv
-2.0,4.0,-10.0,0.0,-0.057735767178,0.009672642685,-0.007560619324,0.005308730329,0.009597879058,-0.001758694162,pitch_-10_cleaned.csv
-2.0,6.0,-10.0,0.0,-0.056499987255,0.009885016829,-0.011304265168,0.007932282871,0.008359411169,-0.002624026851,pitch_-10_cleaned.csv
0.0,-6.0,-10.0,0.0,0.089904859779,0.010071486235,0.010833748148,-0.009941819594,-0.03387010734,0.001910442121,pitch_-10_cleaned.csv
0.0,-4.0,-10.0,0.0,0.089619428304,0.009856249206,0.007244732222,-0.006652599128,-0.032933321253,0.001280518766,pitch_-10_cleaned.csv
0.0,-2.0,-10.0,0.0,0.089458354399,0.009725812823,0.003615270574,-0.003327937659,-0.032388021775,0.000639592375,pitch_-10_cleaned.csv
0.0,0.0,-10.0,0.0,0.089429219942,0.009682608768,-8.1424e-08,6.2667e-08,-0.032246294135,-1.63e-08,pitch_-10_cleaned.csv
0.0,2.0,-10.0,0.0,0.089458291411,0.009725823067,-0.003615432384,0.003328053783,-0.032387876708,-0.000639625147,pitch_-10_cleaned.csv
0.0,4.0,-10.0,0.0,0.089619588102,0.00985627342,-0.00724492333,0.006652713192,-0.032933210008,-0.00128055579,pitch_-10_cleaned.csv
0.0,6.0,-10.0,0.0,0.089905262483,0.010071523488,-0.010833982904,0.009941961391,-0.033870087106,-0.001910486629,pitch_-10_cleaned.csv
2.0,-6.0,-10.0,0.0,0.236683335073,0.012397500686,0.01024778966,-0.011943046471,-0.077269954957,0.0012432131,pitch_-10_cleaned.csv
2.0,-4.0,-10.0,0.0,0.237353855992,0.012196199968,0.00685029137,-0.00799108135,-0.076644909955,0.000833251023,pitch_-10_cleaned.csv
2.0,-2.0,-10.0,0.0,0.237766048772,0.012074451894,0.003419975421,-0.003999662776,-0.076282712129,0.000415942724,pitch_-10_cleaned.csv
2.0,0.0,-10.0,0.0,0.237924389768,0.012034231797,-2.30236e-07,1.72252e-07,-0.076195346114,-4.0937e-08,pitch_-10_cleaned.csv
2.0,2.0,-10.0,0.0,0.237766291794,0.012074473314,-0.003420444422,0.004000020063,-0.076283013462,-0.000416025404,pitch_-10_cleaned.csv
2.0,4.0,-10.0,0.0,0.237354245924,0.012196229771,-0.006850745814,0.007991434389,-0.07664541954,-0.000833331095,pitch_-10_cleaned.csv
2.0,6.0,-10.0,0.0,0.236683926672,0.012397535145,-0.010248195379,0.011943348378,-0.077270722521,-0.001243284285,pitch_-10_cleaned.csv
4.0,-6.0,-10.0,0.0,0.38358913818,0.016856119037,0.009545193685,-0.013934258935,-0.121712180895,0.00062319787,pitch_-10_cleaned.csv
4.0,-4.0,-10.0,0.0,0.385227464565,0.01668532379,0.006368830839,-0.009318830203,-0.121420924794,0.000416105427,pitch_-10_cleaned.csv
4.0,-2.0,-10.0,0.0,0.386204029891,0.016582651064,0.003185490252,-0.004668151553,-0.121229858105,0.000208187997,pitch_-10_cleaned.csv
4.0,0.0,-10.0,0.0,0.386549150729,0.016548711807,-2.45843e-07,2.43114e-07,-0.121197092042,-3.1318e-08,pitch_-10_cleaned.csv
4.0,2.0,-10.0,0.0,0.386204189775,0.016582643613,-0.003185939263,0.004668615865,-0.121230099128,-0.000208242672,pitch_-10_cleaned.csv
4.0,4.0,-10.0,0.0,0.385227772288,0.016685305163,-0.006369239417,0.00931927662,-0.121421377928,-0.000416152362,pitch_-10_cleaned.csv
4.0,6.0,-10.0,0.0,0.383589659149,0.016856091097,-0.009545516341,0.013934647944,-0.121712895604,-0.000623227021,pitch_-10_cleaned.csv
6.0,-6.0,-10.0,0.0,0.530374272046,0.023428849876,0.008727273098,-0.015912827741,-0.167059046579,5.1617612e-05,pitch_-10_cleaned.csv
6.0,-4.0,-10.0,0.0,0.532964300354,0.023305652663,0.005823902202,-0.010644415428,-0.167081063554,3.4114637e-05,pitch_-10_cleaned.csv
6.0,-2.0,-10.0,0.0,0.534531813498,0.023232067004,0.002922949195,-0.005337078627,-0.16710733829,1.8453545e-05,pitch_-10_cleaned.csv
6.0,0.0,-10.0,0.0,0.535052304169,0.023207085207,-4.29962e-07,5.0494e-07,-0.167111192357,-2.0737e-08,pitch_-10_cleaned.csv
6.0,2.0,-10.0,0.0,0.534531962637,0.023232048377,-0.002923776392,0.005338071845,-0.167107620457,-1.8489668e-05,pitch_-10_cleaned.csv
6.0,4.0,-10.0,0.0,0.532964298054,0.023305602372,-0.005824670438,0.0106453762,-0.167081152685,-3.4150719e-05,pitch_-10_cleaned.csv
6.0,6.0,-10.0,0.0,0.530374516756,0.023428784683,-0.00872790554,0.015913687941,-0.167059576776,-5.1631073e-05,pitch_-10_cleaned.csv
8.0,-6.0,-10.0,0.0,0.676793138251,0.032086137682,0.007797565425,-0.017877412293,-0.213171611465,-0.000469921597,pitch_-10_cleaned.csv
8.0,-4.0,-10.0,0.0,0.680331828756,0.032026320696,0.005203553251,-0.011959046813,-0.213507819525,-0.00031443143,pitch_-10_cleaned.csv
8.0,-2.0,-10.0,0.0,0.682473217129,0.031990986317,0.00260674322,-0.005992731725,-0.213728517876,-0.000157009463,pitch_-10_cleaned.csv
8.0,0.0,-10.0,0.0,0.683182327086,0.031978607178,-1.008325e-06,1.493061e-06,-0.213791394565,2.6244e-08,pitch_-10_cleaned.csv
8.0,2.0,-10.0,0.0,0.682473519012,0.031990908086,-0.002608379813,0.005995080239,-0.213730329458,0.000157054163,pitch_-10_cleaned.csv
8.0,4.0,-10.0,0.0,0.680331925364,0.032026197761,-0.005205040423,0.011961248352,-0.213509766538,0.000314496196,pitch_-10_cleaned.csv
8.0,6.0,-10.0,0.0,0.676793229771,0.032085962594,-0.007798866612,0.017879462618,-0.213173960837,0.000470018232,pitch_-10_cleaned.csv
10.0,-6.0,-10.0,0.0,0.822596600661,0.042785685509,0.00675683704,-0.019825009628,-0.259897151928,-0.000940807396,pitch_-10_cleaned.csv
10.0,-4.0,-10.0,0.0,0.827086066569,0.042805977166,0.004510284793,-0.013265129364,-0.26056147347,-0.000628711563,pitch_-10_cleaned.csv
10.0,-2.0,-10.0,0.0,0.829798944659,0.042818348855,0.002253641644,-0.00664480695,-0.26097693817,-0.000315144211,pitch_-10_cleaned.csv
10.0,0.0,-10.0,0.0,0.830701225156,0.042822428048,-1.40946e-06,2.244306e-06,-0.26111105373,1.75376e-07,pitch_-10_cleaned.csv
10.0,2.0,-10.0,0.0,0.829798706332,0.042818278074,-0.002256375215,0.006649240951,-0.26097750718,0.000315503834,pitch_-10_cleaned.csv
10.0,4.0,-10.0,0.0,0.827085018053,0.042805794626,-0.004512805005,0.013269367282,-0.26056210609,0.000629084988,pitch_-10_cleaned.csv
10.0,6.0,-10.0,0.0,0.822595040675,0.042785391212,-0.006759045337,0.019829012675,-0.259898001044,0.000941219481,pitch_-10_cleaned.csv
12.0,-6.0,-10.0,0.0,0.967539402979,0.055474534631,0.005609899094,-0.021753864939,-0.307084282156,-0.001359609923,pitch_-10_cleaned.csv
12.0,-4.0,-10.0,0.0,0.972972460815,0.055589813739,0.003745033332,-0.014557193593,-0.308072573333,-0.00090820678,pitch_-10_cleaned.csv
12.0,-2.0,-10.0,0.0,0.976259321547,0.055659722537,0.001863447644,-0.007291206683,-0.308694460083,-0.000456050888,pitch_-10_cleaned.csv
12.0,0.0,-10.0,0.0,0.977355651605,0.055683333427,-1.991809e-06,3.425664e-06,-0.308902275326,4.271e-07,pitch_-10_cleaned.csv
12.0,2.0,-10.0,0.0,0.976258413573,0.055659599602,-0.001867338839,0.007297959049,-0.308694634579,0.000456906985,pitch_-10_cleaned.csv
12.0,4.0,-10.0,0.0,0.972970126529,0.055589493364,-0.003748686501,0.014563701723,-0.308072522442,0.000909073592,pitch_-10_cleaned.csv
12.0,6.0,-10.0,0.0,0.967535977372,0.055474054068,-0.005613137243,0.021759987791,-0.30708434394,0.001360507002,pitch_-10_cleaned.csv
14.0,-6.0,-10.0,0.0,1.111375862166,0.070088408887,0.00436243595,-0.023661520725,-0.35457232463,-0.001724880593,pitch_-10_cleaned.csv
14.0,-4.0,-10.0,0.0,1.117750600686,0.070313669741,0.002906843665,-0.015836372737,-0.355893942639,-0.001152966067,pitch_-10_cleaned.csv
14.0,-2.0,-10.0,0.0,1.121598722905,0.070449404418,0.001440399784,-0.007927930436,-0.356704233195,-0.000578233229,pitch_-10_cleaned.csv
14.0,0.0,-10.0,0.0,1.122881984638,0.070495255291,-2.830187e-06,5.054964e-06,-0.356976570071,8.2472e-07,pitch_-10_cleaned.csv
14.0,2.0,-10.0,0.0,1.121594418967,0.07044827193,-0.001445636327,0.007937176696,-0.356707791029,0.000579693586,pitch_-10_cleaned.csv
14.0,4.0,-10.0,0.0,1.11774492032,0.070312388241,-0.002911815633,0.015845308624,-0.35589739102,0.001154445578,pitch_-10_cleaned.csv
14.0,6.0,-10.0,0.0,1.111367524895,0.070086836815,-0.004366929784,0.023669782782,-0.354574719427,0.00172636238,pitch_-10_cleaned.csv
16.0,-6.0,-10.0,0.0,1.253863756473,0.086552284658,0.003020763296,-0.025546049563,-0.402198290434,-0.002035265973,pitch_-10_cleaned.csv
16.0,-4.0,-10.0,0.0,1.261149615192,0.086898304522,0.001997681285,-0.017092709794,-0.403825215111,-0.001361405926,pitch_-10_cleaned.csv
16.0,-2.0,-10.0,0.0,1.265586922977,0.087112493813,0.00098149355,-0.008561562448,-0.404880426476,-0.00068323048,pitch_-10_cleaned.csv
16.0,0.0,-10.0,0.0,1.26706578716,0.087185315788,-3.295026e-06,6.114532e-06,-0.405234700579,1.164175e-06,pitch_-10_cleaned.csv
16.0,2.0,-10.0,0.0,1.265584334689,0.087112210691,-0.000987906207,0.008573607494,-0.404879849784,0.000685555702,pitch_-10_cleaned.csv
16.0,4.0,-10.0,0.0,1.261144865306,0.086897842586,-0.002004062551,0.017104622423,-0.403824406152,0.001363712393,pitch_-10_cleaned.csv
16.0,6.0,-10.0,0.0,1.253851010417,0.086549974978,-0.003026804561,0.025557563676,-0.402200547508,0.002037832938,pitch_-10_cleaned.csv
18.0,-6.0,-10.0,0.0,1.39475692219,0.104778803885,0.00159235865,-0.027405857342,-0.449801302141,-0.002289726545,pitch_-10_cleaned.csv
18.0,-4.0,-10.0,0.0,1.402964237209,0.105262562633,0.001037559032,-0.018335614015,-0.451738444776,-0.001530947648,pitch_-10_cleaned.csv
18.0,-2.0,-10.0,0.0,1.407926469521,0.105557642877,0.000522006436,-0.009194359832,-0.452940429016,-0.000765444518,pitch_-10_cleaned.csv
18.0,0.0,-10.0,0.0,1.409618701764,0.105659790337,-4.092005e-06,8.128217e-06,-0.453406007725,1.946297e-06,pitch_-10_cleaned.csv
18.0,2.0,-10.0,0.0,1.407922549132,0.105557218194,-0.000530204831,0.009210539113,-0.452939345591,0.000769322657,pitch_-10_cleaned.csv
18.0,4.0,-10.0,0.0,1.402956490821,0.105261817575,-0.001045566106,0.018351549819,-0.451735977382,0.001534808485,pitch_-10_cleaned.csv
18.0,6.0,-10.0,0.0,1.394745981769,0.104777678847,-0.001599871566,0.027421259924,-0.449798100024,0.002293566042,pitch_-10_cleaned.csv
20.0,-6.0,-10.0,0.0,1.533823448646,0.124675549567,8.2707867e-05,-0.029235125515,-0.497184703848,-0.002485812765,pitch_-10_cleaned.csv
20.0,-4.0,-10.0,0.0,1.542943458619,0.125307783484,2.5077325e-05,-0.019560010116,-0.499447961666,-0.001661630954,pitch_-10_cleaned.csv
20.0,-2.0,-10.0,0.0,1.548452142431,0.125692591071,1.4748577e-05,-0.009807040193,-0.500838873659,-0.000830356462,pitch_-10_cleaned.csv
20.0,0.0,-10.0,0.0,1.550332295181,0.125825762749,-4.868456e-06,1.0586142e-05,-0.501378835512,3.067009e-06,pitch_-10_cleaned.csv
20.0,2.0,-10.0,0.0,1.54844663256,0.125691980124,-2.437462e-05,0.009828039458,-0.500837332497,0.000836466891,pitch_-10_cleaned.csv
20.0,4.0,-10.0,0.0,1.542931436177,0.125306487083,-3.4564396e-05,0.019580565857,-0.499443310433,0.001667657331,pitch_-10_cleaned.csv
20.0,6.0,-10.0,0.0,1.533814923024,0.124674208462,-9.4546639e-05,0.029258887219,-0.497194339772,0.00249229929,pitch_-10_cleaned.csv
-10.0,-6.0,-5.0,0.0,-0.685175031411,0.03220038861,0.011697805646,0.001381335117,0.207902457787,0.005975754181,pitch_-5_cleaned.csv
-10.0,-4.0,-5.0,0.0,-0.690412905749,0.032188333571,0.007827844032,0.000923826566,0.210493233775,0.004005699252,pitch_-5_cleaned.csv
-10.0,-2.0,-5.0,0.0,-0.693550299762,0.03217926994,0.003903381026,0.000470537252,0.212025809242,0.002004614136,pitch_-5_cleaned.csv
-10.0,0.0,-5.0,0.0,-0.69462709809,0.032177574933,1.9138e-06,-8.2887e-08,0.212584859663,4.55157e-07,pitch_-5_cleaned.csv
-10.0,2.0,-5.0,0.0,-0.693549537341,0.032179009169,-0.003898611244,-0.000471195877,0.212024161189,-0.002003474311,pitch_-5_cleaned.csv
-10.0,4.0,-5.0,0.0,-0.690412766307,0.032188024372,-0.007824062617,-0.000924008891,0.21049314534,-0.004004796423,pitch_-5_cleaned.csv
