alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn
-8,0,-4,0,-0.561106457,0.023564629,1.15E-06,4.47E-07,0.185267337,-2.72E-07
-8,2,-4,0,-0.560195594,0.023580102,-0.003893948,-0.000119745,0.184756644,0.001713455
-8,4,-4,0,-0.557582065,0.023631508,-0.007806336,-0.000254576,0.183350937,0.003424275
-8,6,-4,0,-0.553224783,0.023714988,-0.011674149,-0.000384389,0.180986867,0.005110533
-6,-6,-4,0,-0.409466831,0.016739982,0.011615213,0.002399454,0.14334781,-0.004268818
-6,-4,-4,0,-0.41289635,0.016597713,0.007768879,0.001604523,0.145443942,-0.002860677
-6,-2,-4,0,-0.41494988,0.016510967,0.003878674,0.000797887,0.146687672,-0.001431722
-6,0,-4,0,-0.415665863,0.016483029,7.92E-07,3.77E-07,0.147138281,-1.75E-07
-6,2,-4,0,-0.414950595,0.016510915,-0.003877088,-0.000797111,0.146688165,0.001431372
-6,4,-4,0,-0.412897351,0.016597633,-0.007767322,-0.001603757,0.145444867,0.002860336
-6,6,-4,0,-0.409467862,0.016739816,-0.011613672,-0.002398681,0.143348692,0.004268477
-4,-6,-4,0,-0.264524474,0.0118563,0.011449515,0.004416339,0.104114626,-0.003470991
-4,-4,-4,0,-0.267011951,0.011671772,0.007656457,0.002953833,0.105925155,-0.002325725
-4,-2,-4,0,-0.268501192,0.011559883,0.003824724,0.00147522,0.107001191,-0.001164079
-4,0,-4,0,-0.269019618,0.011523043,5.01E-07,2.90E-07,0.107388419,-1.03E-07
-4,2,-4,0,-0.26850113,0.011559832,-0.003823699,-0.001474606,0.107001231,0.001163869
-4,4,-4,0,-0.267012743,0.01167175,-0.007655415,-0.002953148,0.105925814,0.002325515
-4,6,-4,0,-0.264525286,0.011856264,-0.011448629,-0.004415822,0.104115344,0.003470803
-2,-6,-4,0,-0.118630176,0.009096128,0.01117136,0.006430909,0.063381337,-0.002717426
-2,-4,-4,0,-0.120168907,0.008886304,0.007468534,0.004301439,0.064896999,-0.001820502
-2,-2,-4,0,-0.121089022,0.008759368,0.003733006,0.002151844,0.065799546,-0.000911337
-2,0,-4,0,-0.121382207,0.008717088,1.93E-07,1.05E-07,0.066077396,-3.58E-08
-2,2,-4,0,-0.121089532,0.00875937,-0.003732618,-0.002151654,0.065800106,0.000911266
-2,4,-4,0,-0.120169332,0.008886302,-0.007468215,-0.004301316,0.064897265,0.001820434
-2,6,-4,0,-0.118630766,0.009096124,-0.011171109,-0.006430806,0.063381783,0.002717373
0,-6,-4,0,0.027971509,0.008480071,0.010779045,0.008441873,0.021261147,-0.00200927
0,-4,-4,0,0.02738698,0.008261997,0.007204019,0.005646603,0.022472985,-0.001345787
0,-2,-4,0,0.027037767,0.008130348,0.003602831,0.002827198,0.023197902,-0.000673861
0,0,-4,0,0.026935632,0.00808658,1.01E-07,6.39E-08,0.02342351,-1.87E-08
0,2,-4,0,0.027038002,0.00813036,-0.003602742,-0.002827195,0.023197805,0.000673839
0,4,-4,0,0.027386434,0.008261985,-0.007204048,-0.005646597,0.022473157,0.001345798
0,6,-4,0,0.027971148,0.008480053,-0.010778959,-0.008441707,0.021261312,0.002009264
2,-6,-4,0,0.175031731,0.010017012,0.010270725,0.010446395,-0.022123756,-0.0013475
2,-4,-4,0,0.175405911,0.009807771,0.006861773,0.006987501,-0.021223919,-0.000902255
2,-2,-4,0,0.175631222,0.00968168,0.003433785,0.003500492,-0.020682001,-0.000452004
2,0,-4,0,0.175720575,0.009639868,-2.36E-07,-2.89E-07,-0.020510878,3.39E-08
2,2,-4,0,0.175631176,0.009681712,-0.003434231,-0.003501022,-0.020682042,0.00045207
2,4,-4,0,0.175405516,0.009807783,-0.006862013,-0.006987763,-0.021223653,0.000902299
2,6,-4,0,0.175031613,0.010017039,-0.010270935,-0.010446624,-0.022123707,0.001347539
4,-6,-4,0,0.322303662,0.013704197,0.009646041,0.012442689,-0.066646767,-0.000733195
4,-4,-4,0,0.323639031,0.013520724,0.006441495,0.008322821,-0.066066142,-0.000490621
4,-2,-4,0,0.324439511,0.013410308,0.00322567,0.004171075,-0.065710963,-0.000246117
4,0,-4,0,0.32472047,0.013373908,-2.63E-07,-4.37E-07,-0.065595105,2.65E-08
4,2,-4,0,0.324439144,0.013410327,-0.003226175,-0.004171924,-0.065710659,0.000246167
4,4,-4,0,0.323638444,0.013520722,-0.006441999,-0.008323632,-0.066065705,0.000490664
4,6,-4,0,0.322303247,0.0137042,-0.009646537,-0.012443438,-0.06664652,0.000733229
6,-6,-4,0,0.469535602,0.019526767,0.008905509,0.014428284,-0.112170795,-0.000167432
6,-4,-4,0,0.471821764,0.019386207,0.005953625,0.009655557,-0.1118977,-0.000113376
6,-2,-4,0,0.47320513,0.019301063,0.00297436,0.004836237,-0.111744211,-5.59E-05
6,0,-4,0,0.473682161,0.01927371,-3.01E-07,-6.18E-07,-0.111691511,-1.66E-08
6,2,-4,0,0.47320499,0.019300989,-0.002974955,-0.004837483,-0.111744171,5.59E-05
6,4,-4,0,0.471821521,0.019385955,-0.005954248,-0.009656884,-0.111897573,0.000113352
6,6,-4,0,0.469535263,0.019526522,-0.008906077,-0.014429566,-0.11217055,0.0001674
8,-6,-4,0,0.616477318,0.02745776,0.00805078,0.016400933,-0.158553359,0.000348639
8,-4,-4,0,0.61971809,0.027376358,0.00538414,0.010977389,-0.158600838,0.000231521
8,-2,-4,0,0.621677588,0.027326736,0.002683799,0.005496426,-0.158642241,0.000117628
8,0,-4,0,0.622350791,0.027311864,-4.60E-07,-1.13E-06,-0.158654529,-8.28E-08
8,2,-4,0,0.621677997,0.027326511,-0.002684669,-0.005498546,-0.158642807,-0.00011777
8,4,-4,0,0.61971873,0.027376162,-0.005384937,-0.010979476,-0.158601617,-0.000231681
8,6,-4,0,0.616477973,0.027457549,-0.008051481,-0.016402984,-0.158554226,-0.000348817
10,-6,-4,0,0.762879101,0.037458523,0.007084758,0.018358568,-0.205646543,0.000813817
10,-4,-4,0,0.767071841,0.037452399,0.00473978,0.012288975,-0.206017877,0.000542329
10,-2,-4,0,0.769606319,0.037447486,0.002355797,0.006151657,-0.206257525,0.000273966
10,0,-4,0,0.770474924,0.037448471,-6.16E-07,-1.59E-06,-0.206335596,-1.43E-07
10,2,-4,0,0.769606805,0.037447466,-0.002356997,-0.006154797,-0.206258166,-0.000274253
10,4,-4,0,0.767072914,0.037451972,-0.004740909,-0.012292294,-0.20601954,-0.000542696
10,6,-4,0,0.762880258,0.037458072,-0.007085805,-0.018361807,-0.205648528,-0.000814199
12,-6,-4,0,0.908491515,0.049478628,0.006011266,0.020298849,-0.253295651,0.001226832
12,-4,-4,0,0.913633499,0.049562919,0.004023428,0.013589456,-0.253995175,0.000818326
12,-2,-4,0,0.916740117,0.049612861,0.001991693,0.006800925,-0.254433946,0.000412603
12,0,-4,0,0.917803384,0.04963293,-8.43E-07,-2.35E-06,-0.254578563,-2.99E-07
12,2,-4,0,0.916740649,0.049612807,-0.001993347,-0.00680555,-0.254434784,-0.000413193
12,4,-4,0,0.91363414,0.049562758,-0.004024908,-0.013593968,-0.253996739,-0.000818933
12,6,-4,0,0.90849285,0.049477934,-0.006012763,-0.020303652,-0.253298734,-0.001227559
14,-6,-4,0,1.053067887,0.063456105,0.00483552,0.022219902,-0.30134198,0.001586421
14,-4,-4,0,1.059152976,0.06364617,0.003237831,0.014876642,-0.302370926,0.001058549
14,-2,-4,0,1.062829027,0.063759725,0.001593411,0.007443525,-0.303010259,0.000533065
14,0,-4,0,1.064086847,0.063801976,-1.09E-06,-3.22E-06,-0.303223294,-5.26E-07
14,2,-4,0,1.062829332,0.063759617,-0.001595634,-0.007450024,-0.303011162,-0.000534117
14,4,-4,0,1.059153203,0.06364594,-0.003239893,-0.014882942,-0.302372431,-0.001059597
14,6,-4,0,1.053068678,0.063455171,-0.004837479,-0.02222654,-0.301345708,-0.001587658
16,-6,-4,0,1.196357369,0.079317266,0.003563443,0.024120399,-0.34961682,0.00189138
16,-4,-4,0,1.203355207,0.079624652,0.002362699,0.016137631,-0.350934237,0.001264663
16,-2,-4,0,1.207626624,0.079814108,0.001160844,0.008079191,-0.351823127,0.000635341
16,0,-4,0,1.209034286,0.079876112,-2.19E-06,-1.17E-05,-0.352090151,-2.01E-06
16,2,-4,0,1.207626622,0.079813933,-0.001163675,-0.008088027,-0.35182412,-0.000637073
16,4,-4,0,1.203354603,0.079624283,-0.002365349,-0.016146154,-0.350935841,-0.001266372
16,6,-4,0,1.196357206,0.079316067,-0.003566021,-0.02412935,-0.349621134,-0.001893347
18,-6,-4,0,1.338128138,0.096979457,0.002202229,0.025996258,-0.397960051,0.002140038
18,-4,-4,0,1.346049253,0.097419829,0.00144866,0.017392431,-0.399599433,0.001430599
18,-2,-4,0,1.35088455,0.097690334,0.000700129,0.008705665,-0.400694151,0.000718051
18,0,-4,0,1.352438701,0.097774037,-1.82E-06,-5.81E-06,-0.401026221,-1.33E-06
18,2,-4,0,1.350882827,0.097689994,-0.000703619,-0.008717329,-0.400694422,-0.000720741
18,4,-4,0,1.346047338,0.097419322,-0.001452078,-0.017403677,-0.399600501,-0.001433225
18,6,-4,0,1.3381227,0.096975429,-0.002206367,-0.026007186,-0.397965495,-0.002142478
20,-6,-4,0,1.478135672,0.1163481,0.000760427,0.027847083,-0.446194499,0.002331207
20,-4,-4,0,1.486970704,0.11693414,0.000480491,0.01863037,-0.448155063,0.001557879
20,-2,-4,0,1.492367129,0.117293854,0.00021357,0.009324995,-0.449461125,0.000781203
20,0,-4,0,1.494099844,0.117405785,-2.22E-06,-7.51E-06,-0.449854881,-1.99E-06
20,2,-4,0,1.492360508,0.117289933,-0.000218658,-0.009339071,-0.449462629,-0.000784518
20,4,-4,0,1.486962639,0.116930053,-0.000485485,-0.018643814,-0.448156855,-0.001561114
20,6,-4,0,1.478128062,0.116343016,-0.000765517,-0.027861227,-0.446201631,-0.002334876
-10,-6,-2,0,-0.716448961,0.033970811,0.011478245,-0.002131643,0.235134833,-0.006037144
-10,-4,-2,0,-0.721819095,0.033971024,0.007660916,-0.001434328,0.237827908,-0.004041596
-10,-2,-2,0,-0.725052835,0.033971504,0.003822589,-0.000726212,0.239449517,-0.002023322
-10,0,-2,0,-0.726173186,0.033973966,1.57E-06,4.68E-07,0.240030447,-3.85E-07
-10,2,-2,0,-0.725052748,0.03397149,-0.003819611,0.000727115,0.239449547,0.00202263
-10,4,-2,0,-0.721819644,0.033971121,-0.007657936,0.001435271,0.237828198,0.004040916
-10,6,-2,0,-0.716450251,0.033970876,-0.011475192,0.002132726,0.23513567,0.00603645
-8,-6,-2,0,-0.574217861,0.024674466,0.011524786,-0.000129698,0.199366095,-0.005148728
-8,-4,-2,0,-0.578683563,0.024599891,0.007708292,-8.84E-05,0.201829168,-0.003450325
-8,-2,-2,0,-0.581362484,0.024553907,0.003848546,-5.07E-05,0.203294849,-0.001727378
-8,0,-2,0,-0.582290508,0.024540098,1.06E-06,3.82E-07,0.203818597,-2.23E-07
-8,2,-2,0,-0.581363255,0.024553907,-0.003846377,5.16E-05,0.203295525,0.001726932
-8,4,-2,0,-0.578685234,0.024600056,-0.007705959,8.94E-05,0.201830564,0.003449817
-8,6,-2,0,-0.574218578,0.024674471,-0.011522177,0.000131133,0.199366734,0.005148136
-6,-6,-2,0,-0.430551896,0.017424537,0.011493424,0.001884509,0.161905524,-0.004309448
-6,-4,-2,0,-0.434084545,0.017289326,0.007685986,0.001259137,0.164094067,-0.00288757
-6,-2,-2,0,-0.436202211,0.017206777,0.003839768,0.000625882,0.165397318,-0.001445787
-6,0,-2,0,-0.436933863,0.017180125,8.30E-07,4.60E-07,0.165859709,-1.71E-07
-6,2,-2,0,-0.436202577,0.017206795,-0.003838179,-0.000625056,0.165397782,0.001445461
-6,4,-2,0,-0.43408506,0.017289162,-0.007684418,-0.001258392,0.164094867,0.002887239
-6,6,-2,0,-0.430552805,0.017424511,-0.011491824,-0.001883632,0.16190644,0.004309144
-4,-6,-2,0,-0.285665854,0.012263691,0.011353657,0.003899383,0.122812472,-0.003513546
-4,-4,-2,0,-0.288255938,0.012084203,0.007590852,0.002607044,0.124715782,-0.002353886
-4,-2,-2,0,-0.289808635,0.011975382,0.003794796,0.001302825,0.125851321,-0.001178818
-4,0,-2,0,-0.290343451,0.011939549,5.79E-07,3.47E-07,0.126250851,-1.20E-07
-4,2,-2,0,-0.289808721,0.011975395,-0.0037936,-0.001302018,0.125851409,0.001178585
-4,4,-2,0,-0.288255673,0.0120841,-0.007590099,-0.002606701,0.124715628,0.002353733
-4,6,-2,0,-0.285666079,0.012263642,-0.011353174,-0.003899355,0.122812759,0.00351345
-2,-6,-2,0,-0.139796927,0.009225309,0.011103052,0.005913796,0.082187647,-0.002762168
-2,-4,-2,0,-0.141438099,0.00901863,0.007421508,0.003954681,0.083796621,-0.001850161
-2,-2,-2,0,-0.142422685,0.008893786,0.003712141,0.001979172,0.084759924,-0.000926761
-2,0,-2,0,-0.142741577,0.008852141,2.74E-07,2.03E-07,0.085065868,-4.86E-08
-2,2,-2,0,-0.142422996,0.008893786,-0.003711675,-0.001978903,0.084759848,0.00092667
-2,4,-2,0,-0.141438758,0.009018628,-0.007420962,-0.003954418,0.083796784,0.001850049
-2,6,-2,0,-0.139797901,0.0092253,-0.011102519,-0.005913505,0.082188135,0.002762061
0,-6,-2,0,0.006806209,0.008331689,0.010737466,0.007924163,0.040145833,-0.002056009
0,-4,-2,0,0.006121773,0.008114933,0.007175147,0.005299703,0.041449341,-0.001376839
0,-2,-2,0,0.005708283,0.007984263,0.003591065,0.002654497,0.042235856,-0.000689955
0,0,-2,0,0.005580051,0.007940691,9.58E-08,7.79E-08,0.042489878,-1.64E-08
0,2,-2,0,0.005708206,0.007984258,-0.003590878,-0.00265435,0.042235781,0.000689922
0,4,-2,0,0.006120698,0.008114943,-0.007174937,-0.005299532,0.041450511,0.001376803
0,6,-2,0,0.006807038,0.008331694,-0.010737566,-0.007924238,0.040145323,0.002056028
2,-6,-2,0,0.153900244,0.009593273,0.010256549,0.009929315,-0.003193981,-0.001396337
2,-4,-2,0,0.154173305,0.009383539,0.006850981,0.006640716,-0.002200819,-0.000934685
2,-2,-2,0,0.15433393,0.009257278,0.003431173,0.003327957,-0.001596967,-0.000468775
2,0,-2,0,0.154397385,0.009215246,-8.29E-08,-9.24E-08,-0.00139728,1.52E-08
2,2,-2,0,0.154334098,0.009257282,-0.003431326,-0.00332812,-0.001597311,0.000468803
2,4,-2,0,0.154172866,0.009383537,-0.006851219,-0.006640954,-0.002200445,0.000934723
2,6,-2,0,0.153899997,0.009593276,-0.010256798,-0.009929549,-0.003193796,0.001396376
4,-6,-2,0,0.301234437,0.013008665,0.009659131,0.011926614,-0.047703229,-0.000784095
4,-4,-2,0,0.302469067,0.012822934,0.006448988,0.007976718,-0.047029247,-0.000524458
4,-2,-2,0,0.303205737,0.012711318,0.003232087,0.00399875,-0.046612898,-0.000263557
4,0,-2,0,0.303460614,0.012674251,-2.53E-07,-3.88E-07,-0.046468195,2.32E-08
4,2,-2,0,0.303205373,0.012711279,-0.003232588,-0.003999509,-0.046612618,0.000263599
4,4,-2,0,0.302468527,0.012822899,-0.006449493,-0.007977466,-0.047028801,0.000524499
4,6,-2,0,0.301233968,0.013008612,-0.009659644,-0.011927352,-0.047702969,0.000784132
6,-6,-2,0,0.448558331,0.018564367,0.008945788,0.01391389,-0.093246139,-0.000220381
6,-4,-2,0,0.450739305,0.018419944,0.005983895,0.009312637,-0.092871581,-0.000149394
6,-2,-2,0,0.452058724,0.018332261,0.002984706,0.004662127,-0.092656275,-7.32E-05
6,0,-2,0,0.452515026,0.018304037,-2.93E-07,-5.67E-07,-0.092583319,-8.52E-09
6,2,-2,0,0.452058778,0.018332162,-0.002985297,-0.004663324,-0.092656402,7.31E-05
6,4,-2,0,0.450739137,0.018419776,-0.005984464,-0.009313837,-0.092871524,0.000149371
6,6,-2,0,0.448558062,0.018564177,-0.008946334,-0.013915089,-0.093245979,0.000220355
8,-6,-2,0,0.595621386,0.02623498,0.008117961,0.015888744,-0.139680085,0.000293662
8,-4,-2,0,0.598757715,0.026148013,0.005432357,0.010635924,-0.139626319,0.000194187
8,-2,-2,0,0.600653929,0.026094699,0.002703266,0.005323129,-0.139606301,9.96E-05
8,0,-2,0,0.601306526,0.026078725,-4.32E-07,-1.07E-06,-0.139598278,-7.54E-08
8,2,-2,0,0.60065431,0.026094496,-0.002704087,-0.00532515,-0.139606871,-9.98E-05
8,4,-2,0,0.598758253,0.026147826,-0.005433119,-0.010637928,-0.139627048,-0.000194332
8,6,-2,0,0.595622031,0.026234815,-0.00811865,-0.015890721,-0.139680947,-0.000293826
10,-6,-2,0,0.742173895,0.03598315,0.007178488,0.01784919,-0.186857528,0.000756847
10,-4,-2,0,0.746263082,0.035969807,0.00480572,0.011949388,-0.18712808,0.000503706
10,-2,-2,0,0.748734678,0.035960605,0.00238419,0.005979072,-0.187306053,0.000255214
10,0,-2,0,0.749582839,0.035960128,-6.46E-07,-1.77E-06,-0.187363892,-1.90E-07
10,2,-2,0,0.748735347,0.035960268,-0.002385384,-0.005982362,-0.187307184,-0.000255545
10,4,-2,0,0.746263994,0.035969437,-0.004806797,-0.011952616,-0.187129604,-0.000504054
10,6,-2,0,0.742174888,0.035982759,-0.007179492,-0.017852349,-0.18685933,-0.000757211
12,-6,-2,0,0.887966111,0.047759767,0.006131085,0.0197929,-0.234623746,0.001167915
12,-4,-2,0,0.893005311,0.047835292,0.004106687,0.013252077,-0.235223125,0.000778438
12,-2,-2,0,0.896050109,0.047879666,0.002028988,0.0066297,-0.23560097,0.000393206
12,0,-2,0,0.897093163,0.047897949,-7.76E-07,-2.26E-06,-0.235725599,-2.86E-07
12,2,-2,0,0.896050487,0.047879629,-0.002030546,-0.00663424,-0.235601628,-0.000393778
12,4,-2,0,0.893005869,0.047835192,-0.004108169,-0.013256554,-0.23522425,-0.000779022
12,6,-2,0,0.887967116,0.047759164,-0.006132473,-0.01979758,-0.234626328,-0.001168616
14,-6,-2,0,1.032750796,0.061504135,0.004980791,0.021717946,-0.28281964,0.001525612
14,-4,-2,0,1.038734215,0.061683954,0.003338124,0.014541938,-0.283748974,0.00101743
14,-2,-2,0,1.042348723,0.061791006,0.001639319,0.007273613,-0.28432779,0.00051299
14,0,-2,0,1.043586601,0.061831187,-1.02E-06,-3.15E-06,-0.284520927,-5.09E-07
14,2,-2,0,1.042349092,0.061790931,-0.001641425,-0.007280075,-0.284328696,-0.000514018
14,4,-2,0,1.03873406,0.061683754,-0.003340077,-0.014548158,-0.283750016,-0.001018453
14,6,-2,0,1.032751066,0.0615033,-0.004982649,-0.021724471,-0.28282266,-0.001526806
16,-6,-2,0,1.176276592,0.077143846,0.003733463,0.023622988,-0.331276208,0.00182874
16,-4,-2,0,1.183167629,0.07743948,0.002474752,0.015803086,-0.332484041,0.001222592
16,-2,-2,0,1.187384054,0.077621512,0.001215295,0.007910649,-0.333322789,0.000614564
16,0,-2,0,1.188736082,0.077677279,-1.39E-06,-4.37E-06,-0.333568011,-8.39E-07
16,2,-2,0,1.187383691,0.077621372,-0.001217953,-0.007919277,-0.333323317,-0.000616241
16,4,-2,0,1.183167907,0.077438579,-0.002477422,-0.015812277,-0.332487956,-0.001224515
16,6,-2,0,1.176276018,0.077142735,-0.00373591,-0.023631826,-0.331279901,-0.001830652
18,-6,-2,0,1.318311222,0.0945972,0.002396254,0.025504082,-0.379833122,0.002075635
18,-4,-2,0,1.326126182,0.095024534,0.001576698,0.017061103,-0.38136287,0.001387227
18,-2,-2,0,1.330907874,0.095286827,0.000762699,0.008538889,-0.382409225,0.000696644
18,0,-2,0,1.332441804,0.095368275,-1.75E-06,-5.80E-06,-0.382722142,-1.31E-06
18,2,-2,0,1.330905684,0.095286517,-0.000766,-0.008550289,-0.38240892,-0.000699252
18,4,-2,0,1.326125416,0.095023362,-0.001580166,-0.017073266,-0.381367497,-0.001390159
18,6,-2,0,1.318305067,0.094593377,-0.002400139,-0.025514757,-0.379837955,-0.002078006
20,-6,-2,0,1.458609206,0.113770775,0.000977396,0.027360537,-0.428312288,0.002265088
20,-4,-2,0,1.467339274,0.114342625,0.000623884,0.018302579,-0.430163568,0.001513229
20,-2,-2,0,1.472684084,0.114693556,0.000283899,0.009160482,-0.431424642,0.000759254
20,0,-2,0,1.474396074,0.114802719,-2.12E-06,-7.46E-06,-0.431798427,-1.95E-06
20,2,-2,0,1.472681594,0.114693184,-0.000288054,-0.009175286,-0.431424578,-0.000763147
20,4,-2,0,1.467333268,0.114337989,-0.000629042,-0.018317258,-0.430170933,-0.001516901
20,6,-2,0,1.458601059,0.113765925,-0.000982359,-0.027374557,-0.428318957,-0.002268677
-10,-6,0,-20,-0.710925117,0.043192769,0.035977056,0.042929777,0.232288175,-0.013924263
-10,-4,0,-20,-0.722481313,0.043409991,0.032480606,0.044011315,0.240522542,-0.011909719
-10,-2,0,-20,-0.731950614,0.043607572,0.028918537,0.045015609,0.247722564,-0.009840229
-10,0,0,-20,-0.739276772,0.043785201,0.02527824,0.045929687,0.253817489,-0.007721932
-10,2,0,-20,-0.744357375,0.04393646,0.021682924,0.046788727,0.258743306,-0.005595192
-10,4,0,-20,-0.747294442,0.044065952,0.017985098,0.04752734,0.262619368,-0.003433267
-10,6,0,-20,-0.748011771,0.044172228,0.014254704,0.048160501,0.265350174,-0.001262904
-8,-6,0,-20,-0.5700147,0.034086146,0.034586465,0.045281125,0.197498528,-0.011946052
-8,-4,0,-20,-0.580708773,0.034161051,0.031040796,0.045697618,0.205501442,-0.010203987
-8,-2,0,-20,-0.589697254,0.034247529,0.027452776,0.046038118,0.21260322,-0.008420317
-8,0,0,-20,-0.596899314,0.034343514,0.023781377,0.046281724,0.218694828,-0.006592565
-8,2,0,-20,-0.602228344,0.034444817,0.020161156,0.046474552,0.223719279,-0.004760692
-8,4,0,-20,-0.605796819,0.034556101,0.01643575,0.046543124,0.227813359,-0.002895678
-8,6,0,-20,-0.607496636,0.034674697,0.012684204,0.046515958,0.230851123,-0.001023814
-6,-6,0,-20,-0.427653198,0.026967159,0.033016584,0.047557643,0.160970921,-0.009977506
-6,-4,0,-20,-0.437478122,0.026915468,0.029471302,0.047311763,0.168747873,-0.008498426
-6,-2,0,-20,-0.445975472,0.026899797,0.02589146,0.046988564,0.175740729,-0.006986655
-6,0,0,-20,-0.453072985,0.026916544,0.022255165,0.046572906,0.181866001,-0.005442855
-6,2,0,-20,-0.458628297,0.026963996,0.018606773,0.046081945,0.18694837,-0.003883447
-6,4,0,-20,-0.462816086,0.027045526,0.014891399,0.045483861,0.19124884,-0.002302483
-6,6,0,-20,-0.465446066,0.027154021,0.011208811,0.044818738,0.194509417,-0.000729369
-4,-6,0,-20,-0.284089553,0.021881411,0.031287108,0.049762691,0.122823136,-0.008028702
-4,-4,0,-20,-0.293033019,0.021719407,0.027777732,0.048855456,0.13035897,-0.006798795
-4,-2,0,-20,-0.301022099,0.021609583,0.024238302,0.047864727,0.137225833,-0.005543864
-4,0,0,-20,-0.307984758,0.02155003,0.020645602,0.046780114,0.143339033,-0.004263166
-4,2,0,-20,-0.313783916,0.021539595,0.017030727,0.045614813,0.148513435,-0.002968367
-4,4,0,-20,-0.31858621,0.02158096,0.013360427,0.044350217,0.153018013,-0.001657265
-4,6,0,-20,-0.32220435,0.021668484,0.009718408,0.043022295,0.156595695,-0.000353349
-2,-6,0,-20,-0.139563669,0.018862368,0.029397721,0.051891866,0.083160516,-0.006104311
-2,-4,0,-20,-0.147608587,0.018606145,0.025960226,0.050323615,0.090435669,-0.005109234
-2,-2,0,-20,-0.155081661,0.018412309,0.022499754,0.048667973,0.097166362,-0.004097105
-2,0,0,-20,-0.161894216,0.018278487,0.018985107,0.046912306,0.103248738,-0.003064477
-2,2,0,-20,-0.167932852,0.018206939,0.015440809,0.045074142,0.108514066,-0.002019754
-2,4,0,-20,-0.173340546,0.018197843,0.011851282,0.043143229,0.113218565,-0.000963868
-2,6,0,-20,-0.177945128,0.018247488,0.008284496,0.041152236,0.117114865,8.52E-05
0,-6,0,-20,0.005693741,0.01793251,0.02735498,0.053945003,0.042084118,-0.004210406
0,-4,0,-20,-0.001442893,0.017598798,0.024023827,0.051714568,0.049086535,-0.003435057
0,-2,0,-20,-0.008391623,0.017330884,0.020678215,0.049393971,0.055670949,-0.002650391
0,0,0,-20,-0.014999773,0.017127166,0.017329037,0.046992524,0.061644588,-0.001860263
0,2,0,-20,-0.021310255,0.016990352,0.013842065,0.0444583,0.067061249,-0.001041257
0,4,0,-20,-0.027316221,0.016920521,0.010370345,0.041862029,0.071961199,-0.000225753
0,6,0,-20,-0.032900917,0.016915614,0.006916194,0.03920998,0.076177163,0.00058275
2,-6,0,-20,0.15144545,0.019102604,0.025160258,0.055917816,-0.000285891,-0.002351768
2,-4,0,-20,0.145231825,0.018708533,0.021972897,0.053027218,0.006425804,-0.00178131
